Trial,CorrectAns,choice,RT,Correct,key.started,key.stopped,participant,date,expName,psychopyVersion,frameRate,
3_AF2011_AF2,left,left,1.2651179999811575,1,1996.577674799948,1997.9112990700291,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1714_AF1396,left,left,1.9389160999562591,1,1999.9097393000266,2001.9603793699412,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF881_AF1643,right,right,2.2357656999956816,1,2003.9636485000374,2006.2938592699707,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF1966_AF1328,left,left,1.0641812999965623,1,2008.2914292999776,2009.4438622700168,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1669_AF636,left,left,1.1412958999862894,1,2011.4466226999648,2012.660843469936,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF639_AF1789,right,right,1.5661702000070363,1,2014.6587268000003,2016.3104966699962,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
4_AF1816_AF1272,left,left,1.3369028000161052,1,2018.3083307000343,2019.7437704699464,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF433_AF1419,left,left,2.593202200019732,1,2048.9440462000202,2051.5770655699657,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
3_AF1977_AF1266,left,left,1.6447574000339955,1,2053.574553699931,2055.293835670024,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
2_AF491_AF1326,left,left,1.2745440000435337,1,2057.290905699949,2058.6272227699287,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1762_AF1689,right,left,0.9242058000527322,0,2060.62491220003,2061.593592769967,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF1828_AF932,left,left,1.506022399989888,1,2063.590635700035,2065.1934801700177,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
1_AF300_AF1336,left,left,1.5290048000169918,1,2067.190485600033,2068.810166269925,2,2022-12-29-2131,VBDM,2021.2.0,59.77743665115159,
