Trial,CorrectAns,choice,RT,Correct,key.started,key.stopped,participant,date,expName,psychopyVersion,frameRate,
2_AF1335_AF1396,left,left,1.1525357000064105,1,3003.0300555999856,3004.265671650006,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1207_AF1296,left,left,0.9876680999877863,1,3006.2642771999817,3007.349000749993,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1171_AF1162,right,right,1.1805585999973118,1,3009.3465296999784,3010.615636750008,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1205_AF1468,left,left,1.6792088000220247,1,3012.882701799972,3014.665719349985,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1699_AF685,right,right,0.7799049000022933,1,3016.6624122000067,3017.549187549972,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1396_AF1966,right,right,0.9725109999999404,1,3019.545958600007,3020.632512949989,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1064_AF724,left,right,1.1451586000039242,0,3022.62939919997,3023.9489280499984,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF712_AF1527,right,left,1.0059444999787956,0,3025.946121999994,3027.0488954499597,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF110_AF1527,right,right,1.9143299999996088,1,3029.0454067999963,3031.0488806499634,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1675_AF324,left,left,1.8484279999975115,1,3033.0474553999957,3035.032460849965,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1667_AF784,left,left,1.255732599995099,1,3037.029734999989,3038.3989656500053,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1501_AF1284,left,left,1.0771786000113934,1,3040.395261699974,3041.615560150007,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF355_AF2011,right,right,1.3162783000152558,1,3043.6147725000046,3045.0821478499565,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1692_AF1689,left,right,1.4818780000205152,0,3047.0786319999606,3048.7323033499997,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1362_AF897,left,left,1.4754156999988481,1,3050.729919699952,3052.315574649954,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1207_AF1560,left,left,0.9821297000162303,1,3054.3127943999716,3055.4154255499598,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1734_AF1396,left,right,1.214035100012552,0,3057.411614199984,3058.715690049983,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1584_AF1576,left,left,0.9256490000407211,1,3060.7154218999785,3061.782570649986,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF244_AF663,right,left,2.1128260000259615,0,3063.780399799987,3065.9991383499582,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1966_AF1171,left,left,1.248832199955359,1,3067.9965495999786,3069.332186649961,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1362_AF1884,left,left,1.243720700033009,1,3071.331380799995,3072.6988326499704,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1982_AF1362,right,right,1.4726079000392929,1,3074.696132299956,3076.2490687500103,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1419_AF1643,right,left,2.91821750003146,0,3078.245911999955,3081.282229650009,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1371_AF1834,right,right,1.3341443000244908,1,3083.278937999974,3084.715319849958,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF569_AF639,right,right,1.2249642999959178,1,3086.711591999978,3088.0489822499803,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF715_AF1527,left,left,1.151803300017491,1,3090.0473490000004,3091.3490933499997,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1684_AF2003,left,left,1.4950614999979734,1,3093.3487068999675,3094.948466049973,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF244_AF2005,right,right,1.3330873000086285,1,3096.946705099952,3098.432258649962,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1816_AF1336,left,left,1.2101644999929704,1,3100.4292294000043,3101.7321948499884,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1692_AF1982,left,left,1.3288139999494888,1,3103.7302116999635,3105.148784649966,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1828_AF1666,left,right,1.2210013999720104,0,3107.14654300001,3108.465397949971,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1659_AF569,left,left,1.4356065999600105,1,3110.4625765999663,3112.0155707499944,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1499_AF900,left,left,2.2949845000403,1,3114.0130414000014,3116.4652572500054,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF593_AF1982,left,left,1.1174717000103556,1,3118.461452299962,3119.698961749964,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1825_AF355,left,left,1.409138899995014,1,3121.6960123999743,3123.215332449996,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1585_AF41,right,right,2.501462400017772,1,3125.2154679999803,3127.865482449997,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF569_AF1977,right,right,2.076565399998799,1,3129.8633081999724,3132.065150349983,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1812_AF593,right,left,1.0186944999732077,0,3134.0634765999857,3135.1819877499947,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1816_AF932,left,left,1.5243205000297166,1,3137.1797000999795,3138.8153834499535,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1207_AF434,left,left,1.1472137999953702,1,3140.812480099965,3142.0821508499794,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1837_AF1712,left,left,2.9113556999946013,1,3144.0803579000058,3147.0986271500005,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1903_AF1154,right,right,1.460571000003256,1,3149.0955908999895,3150.682146849984,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1816_AF1903,left,left,2.953059800027404,1,3152.6791197999846,3155.7318952499772,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1396_AF663,right,left,2.178551100019831,0,3157.7288467999897,3159.9984159499872,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1162_AF1029,left,left,1.3400578000000678,1,3161.9964543000096,3163.4654072499834,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1811_AF1714,right,right,2.2919222000055015,1,3165.46767849999,3167.8654674499994,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF967_AF1532,left,right,1.2796163000166416,0,3169.8622200999525,3171.2986100499984,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1362_AF1419,left,right,1.1501385999727063,0,3173.2953142999904,3174.5986350500025,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1720_AF1371,left,left,2.167783100041561,1,3176.595377699996,3178.881880050001,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF324_AF1755,right,right,1.9264728000271134,1,3180.8792299999623,3182.948920750001,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1396_AF1499,right,right,3.553821300039999,1,3184.950513799966,3188.765233049984,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF434_AF639,right,right,1.2310166000388563,1,3190.762611699989,3192.198505049979,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1362_AF2010,left,left,1.5212138000060804,1,3194.198933799984,3195.882153649989,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1365_AF1638,right,left,1.670611200039275,0,3199.6984344999655,3201.5151118499925,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1207_AF1789,left,left,1.1175107999588363,1,3203.512646599964,3204.748592649994,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1832_AF1576,left,left,1.2664987000171095,1,3206.747417799954,3208.1486238499638,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1735_AF1297,right,right,0.8394855000078678,1,3210.1455532999826,3211.1152941499604,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1546_AF110,left,left,1.2228540999931283,1,3213.113444799965,3214.4650587500073,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1589_AF1699,left,right,3.8432847000076436,0,3216.462752399966,3220.415195449954,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1812_AF110,left,left,0.9390045999898575,1,3222.412063499971,3223.4988426499767,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1456_AF663,right,left,1.334505499980878,0,3225.4958422000054,3226.948405549978,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1456_AF1659,right,right,0.8713824000442401,1,3228.9458336999523,3230.032095249975,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1720_AF1982,left,left,1.2906935999635607,1,3232.0288553999853,3233.415002349997,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1955_AF1501,right,right,1.7791574000148103,1,3235.4101418000064,3237.3484015499707,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1692_AF1569,left,right,0.9629022000008263,0,3239.345799999952,3240.4317802499863,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF434_AF1734,right,left,0.9105170000111684,0,3242.4285163999884,3243.414990749967,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1666_AF1714,right,left,2.350648599967826,0,3245.412867899984,3250.565114650002,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF41_AF1692,left,left,2.2208761000074446,1,3252.562752400001,3254.9817666499875,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF932_AF1720,right,right,1.141040999966208,1,3256.9801827999763,3258.28189345001,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1720_AF722,left,right,2.1983775999979116,0,3260.279313499981,3262.66524105001,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1203_AF2010,left,left,1.0924987000180408,1,3264.6653293999843,3265.8150528499973,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF2004_AF967,right,right,1.1504367999732494,1,3267.81709159998,3269.1153592499904,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1684_AF867,left,left,1.511965500016231,1,3271.113657000009,3272.73150444997,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF491_AF1666,left,right,1.2112462999648415,0,3274.7294586999924,3276.0149846499553,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1684_AF1296,left,left,1.5152012999751605,1,3278.0112237999565,3279.598241049971,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF784_AF1837,right,right,1.6740467999479733,1,3281.5952098999987,3283.364992149989,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1514_AF2008,left,left,1.8464976999675855,1,3285.376173799974,3287.3649580499623,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1966_AF1006,left,left,15.220135400013532,1,3289.363655699999,3304.665041750006,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1712_AF1203,right,right,0.8475260999985039,1,3306.6615492999554,3307.59835054999,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1798_AF2001,right,right,2.1204089000239037,1,3309.597368799965,3311.831506449962,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF685_AF1336,left,left,1.3903990999679081,1,3313.8296801999677,3315.2814169499907,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF2001_AF582,left,left,1.3297094000154175,1,3317.280381599965,3318.7481446499587,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1684_AF1551,left,left,1.2285824000136927,1,3320.747680099972,3322.0484422500012,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1929_AF1312,right,right,3.3430424999678507,1,3324.0498014999903,3327.498265250004,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF2003_AF1832,right,right,1.2040327999857254,1,3329.4965553999646,3330.798376349965,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1734_AF1929,right,right,1.121626100037247,1,3332.79662509996,3334.0650772500085,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF110_AF1154,right,right,0.8549513999605551,1,3336.0626465000096,3337.0649217499886,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF395_AF1207,right,right,1.0284436999936588,1,3339.062415099994,3340.181472849974,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF355_AF639,right,right,1.5715248999767937,1,3342.180100400001,3343.831658149953,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1065_AF712,left,left,4.022668000019621,1,3345.8342979999725,3349.915227849968,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1197_AF2010,left,left,3.2059944000211544,1,3351.9150495000067,3355.2146288499935,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF663_AF1006,left,left,1.7468195999972522,1,3357.2128410000005,3359.0481531499536,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1312_AF1712,left,left,1.2149705999763682,1,3361.0452875999617,3362.33133695001,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1699_AF1434,right,right,2.545536199992057,1,3364.328779499978,3367.015112149995,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1903_AF1884,right,left,1.3871569000184536,0,3369.0120443999767,3370.531366249954,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1203_AF1356,left,left,0.9050291999592446,1,3372.5317476000055,3373.5146895499784,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1720_AF1560,left,right,1.344783499953337,0,3375.5119374999776,3376.998507249984,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF31_AF1233,right,right,0.8549906999687664,1,3378.994846299989,3379.9147360500065,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1699_AF1546,right,right,1.132637300004717,1,3381.9111703999806,3383.1479884499568,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF722_AF1966,right,right,1.4650609000236727,1,3385.145567699976,3386.764912649989,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1656_AF433,left,left,1.2962625999934971,1,3388.7616187999956,3390.1483085500076,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF41_AF565,left,left,0.9931198000558652,1,3392.1473392999615,3393.2814029500005,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF2003_AF1203,right,right,0.7852146999794059,1,3395.2805363999796,3396.181382449984,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF932_AF1684,right,right,1.5388686999795027,1,3400.765398599964,3402.464648049965,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1296_AF1929,right,right,1.1205168000306003,1,3404.46235409996,3405.63166454999,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1666_AF1162,right,left,1.2155697000562213,0,3407.628794399963,3408.9476533499546,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1162_AF2010,left,left,1.2728317999863066,1,3410.946815699979,3412.347936049977,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF2004_AF897,right,right,3.047915800008923,1,3414.3495884999866,3417.5144076499855,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1312_AF2010,left,left,1.1584267999860458,1,3419.5137574999826,3420.797937049996,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1336_AF1335,right,right,0.9121181999798864,1,3422.797078899981,3423.7980089499615,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1551_AF1828,right,right,1.5218155999900773,1,3425.7951815999695,3427.381445649953,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF395_AF1659,right,right,1.441169900004752,1,3429.37865899998,3430.9145204499946,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1371_AF1171,right,right,1.1768082000198774,1,3432.9120276999893,3434.19781854999,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1297_AF1468,left,left,0.8058163999812678,1,3436.1948553999537,3437.064760349982,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1966_AF1643,left,left,2.603838600043673,1,3439.060457899992,3441.731286950002,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1828_AF1798,left,left,2.324585599999409,1,3443.728669599979,3447.465038849972,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1006_AF967,right,right,2.7623021999606863,1,3449.4625495999935,3452.3313897500047,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1284_AF1813,left,right,1.1447367000509985,0,3454.328538600006,3455.59834555001,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF2010_AF685,right,right,0.7632682000403292,1,3457.5974977999576,3458.4148299499648,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1585_AF1589,right,left,4.338708599971142,0,3460.411563600006,3464.8810513499775,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1297_AF433,left,left,1.16030360001605,1,3466.8822907999856,3468.1478415500023,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF867_AF1064,right,right,2.3986740999971516,1,3470.144570400007,3472.631237649999,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF2003_AF1589,right,left,1.865703499992378,0,3474.6305644999957,3476.6148700499907,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF712_AF1667,right,right,1.1905884000007063,1,3478.6129847999546,3479.8478831499815,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1735_AF600,right,right,1.1129998000105843,1,3481.8465226999833,3483.0644178499933,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1666_AF722,left,left,0.8379444000311196,1,3485.0629934999743,3485.9982977499603,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1297_AF395,left,left,0.6784423000062816,1,3487.995722099964,3488.79759224999,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1720_AF1735,left,right,1.0611547000007704,0,3490.79490779998,3491.931026050006,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF582_AF1154,right,right,0.8963639999856241,1,3493.928252999962,3494.930941049999,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1284_AF2005,right,right,1.7211905000149272,1,3496.928442000004,3498.8813173499657,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1335_AF1551,left,left,1.1591648000176065,1,3500.8796601999784,3502.097561349976,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1714_AF2003,left,left,1.1688392999931239,1,3504.0979673999827,3505.39784494997,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1405_AF987,left,left,1.4388653000351042,1,3507.3968180000084,3508.981079749996,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1684_AF434,left,left,1.119445199961774,1,3510.9789944000077,3512.1809242499876,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1825_AF1419,left,right,1.7530240999767557,0,3514.177887799975,3516.0814764499664,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1689_AF1667,right,right,1.2273581000044942,1,3518.0787551999674,3519.380899849988,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1576_AF1197,right,right,0.974433199968189,1,3521.377464399964,3522.447765649995,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1371_AF2012,right,right,1.3758060000254773,1,3524.455705499975,3525.8976929499768,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF2011_AF1419,left,right,1.1740822999854572,0,3527.897930099978,3529.1477021499886,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF41_AF395,left,left,1.1880357000045478,1,3531.146566899959,3532.414755349979,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1197_AF582,left,left,0.8813027000287548,1,3534.412485299981,3535.4309209499625,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF2004_AF1405,right,right,0.9989390999544412,1,3537.4330660999985,3538.5142448499682,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1514_AF2001,left,right,5.060508300026413,0,3540.5134532999946,3545.7976337499567,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1811_AF1762,right,right,2.24004150001565,1,3547.794967099966,3550.1810296499752,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1171_AF1955,left,right,4.800531500019133,0,3552.179238499957,3557.0643730500014,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1270_AF1336,left,left,2.493773499969393,1,3559.0617960999953,3561.614496149996,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF2001_AF2006,right,right,2.2006715000024997,1,3563.6147275999538,3565.8974156499607,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1689_AF600,right,right,0.9622426999849267,1,3567.897590999957,3568.963965150004,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1837_AF569,left,left,1.1674032000009902,1,3570.9627494000015,3572.2142391499947,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1197_AF784,left,left,0.8945207999786362,1,3574.212229800003,3575.2141653499566,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1813_AF1908,right,left,1.2030379999778233,0,3577.2107746999827,3578.5141219499637,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1371_AF1527,right,right,2.395882199984044,1,3580.5112843999523,3583.0309112499817,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1090_AF2004,left,right,0.8740457000094466,0,3585.033173999982,3586.080598749977,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1813_AF685,right,right,1.910022999974899,1,3588.3317955000093,3590.4143119499786,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1755_AF600,right,right,0.7470100999926217,1,3592.4127795000095,3593.3139403499663,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1090_AF715,right,right,2.4894585000001825,1,3595.3116893999977,3597.914046449994,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1154_AF1569,left,left,1.0484770000330172,1,3599.9117283999803,3601.0308554499643,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
4_AF1837_AF1551,left,left,2.5738302000099793,1,3603.0327910999767,3605.730742349988,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1207_AF597,left,left,1.3253898999537341,1,3607.727950499975,3609.1806759499596,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1514_AF1699,left,left,2.0133009999990463,1,3611.179706099967,3613.264119450003,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1205_AF470,left,left,2.8659408999956213,1,3615.2624871999724,3618.2641963500064,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF2004_AF1667,right,right,1.2741874999483116,1,3620.266113599995,3621.647358749993,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1560_AF1929,right,right,0.8490383999887854,1,3623.6460050999885,3624.647419749992,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1576_AF639,right,right,1.7591024999856018,1,3626.6446966999792,3628.5309862499707,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1834_AF1813,left,left,2.4649190999916755,1,3630.527993399999,3633.080703949963,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1560_AF1714,right,right,0.7522378999856301,1,3635.077846899978,3635.963955849991,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1699_AF639,right,right,1.0115803999942727,1,3637.960797799984,3639.0642056500074,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF600_AF1699,left,left,1.2018297999748029,1,3641.0607941999915,3642.33070744999,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF433_AF1270,right,right,1.5490461000008509,1,3644.3309918000014,3645.997101249988,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF491_AF2,left,left,3.2603275000001304,1,3647.994273199991,3651.4642480500042,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1365_AF1977,right,right,1.6438335999846458,1,3653.4604666999658,3655.2473179500084,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1659_AF470,left,left,1.309989100031089,1,3657.2440284999902,3658.714184649987,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1371_AF600,right,left,1.2769439999829046,0,3660.7110420999816,3662.130738549982,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1689_AF1656,right,left,1.5488132000318728,0,3664.1287353999796,3665.7973558499943,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1955_AF1527,right,left,0.8543203999870457,0,3667.794667799957,3668.797374949965,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1396_AF987,right,right,1.2665676000178792,1,3670.7944373000064,3672.24719585001,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1270_AF712,left,left,1.2062922000186518,1,3674.245064299961,3675.6141969499877,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF784_AF1908,right,right,1.5641498999902979,1,3677.6145867999876,3679.230736450001,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
3_AF1312_AF1903,left,left,1.0142313999822363,1,3681.2319212,3682.3804536499665,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF1725_AF31,left,left,1.7038688999600708,1,3684.381039300002,3686.1971725499607,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
1_AF2009_AF1356,left,left,1.3470570999779738,1,3688.19603609998,3689.630573650007,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
2_AF1405_AF1699,left,left,1.137981400010176,1,3691.6325212999946,3692.830509749998,1,2022-12-27-2111,VBDM,2021.2.0,60.02563095790019,
